source,job_title,role_normalized,seniority,salary_eur,country,country_name,year,salary_usd,dataset
Manfred 2026,AI Engineer,AI Engineer,Lead,86500.0,ES,Spain,2026,93420.0,Manfred 2026
Manfred 2026,AI Engineer,AI Engineer,Lead,81100.0,ES,Spain,2026,87588.0,Manfred 2026
Manfred 2026,AI Engineer,AI Engineer,Lead,82600.0,ES,Spain,2026,89208.0,Manfred 2026
Manfred 2026,AI Engineer,AI Engineer,Lead,86300.0,ES,Spain,2026,93204.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,26200.0,ES,Spain,2026,28296.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,22800.0,ES,Spain,2026,24624.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,25400.0,ES,Spain,2026,27432.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,25600.0,ES,Spain,2026,27648.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,24600.0,ES,Spain,2026,26568.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,26400.0,ES,Spain,2026,28512.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,28200.0,ES,Spain,2026,30456.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,28100.0,ES,Spain,2026,30348.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,24700.0,ES,Spain,2026,26676.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,22400.0,ES,Spain,2026,24192.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,29100.0,ES,Spain,2026,31428.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,27200.0,ES,Spain,2026,29376.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,22500.0,ES,Spain,2026,24300.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,28000.0,ES,Spain,2026,30240.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,27400.0,ES,Spain,2026,29592.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,25100.0,ES,Spain,2026,27108.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,25500.0,ES,Spain,2026,27540.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,24500.0,ES,Spain,2026,26460.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,21700.0,ES,Spain,2026,23436.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,24100.0,ES,Spain,2026,26028.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,26900.0,ES,Spain,2026,29052.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,20500.0,ES,Spain,2026,22140.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,24100.0,ES,Spain,2026,26028.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,24500.0,ES,Spain,2026,26460.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,25200.0,ES,Spain,2026,27216.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,28000.0,ES,Spain,2026,30240.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,24200.0,ES,Spain,2026,26136.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,24200.0,ES,Spain,2026,26136.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,26400.0,ES,Spain,2026,28512.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,24800.0,ES,Spain,2026,26784.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,23400.0,ES,Spain,2026,25272.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,24800.0,ES,Spain,2026,26784.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,22700.0,ES,Spain,2026,24516.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,23000.0,ES,Spain,2026,24840.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,25000.0,ES,Spain,2026,27000.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,24600.0,ES,Spain,2026,26568.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,27900.0,ES,Spain,2026,30132.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,24300.0,ES,Spain,2026,26244.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,25400.0,ES,Spain,2026,27432.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,25700.0,ES,Spain,2026,27756.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,20800.0,ES,Spain,2026,22464.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,25900.0,ES,Spain,2026,27972.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,23000.0,ES,Spain,2026,24840.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,28600.0,ES,Spain,2026,30888.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,22700.0,ES,Spain,2026,24516.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,24600.0,ES,Spain,2026,26568.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,22100.0,ES,Spain,2026,23868.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,29600.0,ES,Spain,2026,31968.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,25000.0,ES,Spain,2026,27000.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Junior,25500.0,ES,Spain,2026,27540.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,32600.0,ES,Spain,2026,35208.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,36800.0,ES,Spain,2026,39744.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,33900.0,ES,Spain,2026,36612.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,38000.0,ES,Spain,2026,41040.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,33900.0,ES,Spain,2026,36612.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,33800.0,ES,Spain,2026,36504.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,32200.0,ES,Spain,2026,34776.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,35400.0,ES,Spain,2026,38232.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,35800.0,ES,Spain,2026,38664.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,32600.0,ES,Spain,2026,35208.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,37000.0,ES,Spain,2026,39960.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,35300.0,ES,Spain,2026,38124.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,35600.0,ES,Spain,2026,38448.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,35200.0,ES,Spain,2026,38016.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,35000.0,ES,Spain,2026,37800.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,35800.0,ES,Spain,2026,38664.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,33500.0,ES,Spain,2026,36180.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,33700.0,ES,Spain,2026,36396.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,37600.0,ES,Spain,2026,40608.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,38500.0,ES,Spain,2026,41580.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,34900.0,ES,Spain,2026,37692.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,34300.0,ES,Spain,2026,37044.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,36200.0,ES,Spain,2026,39096.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,35100.0,ES,Spain,2026,37908.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,32000.0,ES,Spain,2026,34560.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,33500.0,ES,Spain,2026,36180.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,36600.0,ES,Spain,2026,39528.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,36300.0,ES,Spain,2026,39204.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,32000.0,ES,Spain,2026,34560.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,34000.0,ES,Spain,2026,36720.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,34100.0,ES,Spain,2026,36828.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,36400.0,ES,Spain,2026,39312.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,31900.0,ES,Spain,2026,34452.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,33100.0,ES,Spain,2026,35748.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,37200.0,ES,Spain,2026,40176.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,33700.0,ES,Spain,2026,36396.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,36200.0,ES,Spain,2026,39096.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,34100.0,ES,Spain,2026,36828.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,33000.0,ES,Spain,2026,35640.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,34100.0,ES,Spain,2026,36828.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,36600.0,ES,Spain,2026,39528.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,37600.0,ES,Spain,2026,40608.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,37400.0,ES,Spain,2026,40392.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,35000.0,ES,Spain,2026,37800.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,36300.0,ES,Spain,2026,39204.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,33900.0,ES,Spain,2026,36612.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,34400.0,ES,Spain,2026,37152.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,38000.0,ES,Spain,2026,41040.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,31700.0,ES,Spain,2026,34236.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,32900.0,ES,Spain,2026,35532.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,33900.0,ES,Spain,2026,36612.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,32000.0,ES,Spain,2026,34560.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,33700.0,ES,Spain,2026,36396.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,35900.0,ES,Spain,2026,38772.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,35100.0,ES,Spain,2026,37908.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,37900.0,ES,Spain,2026,40932.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,37300.0,ES,Spain,2026,40284.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,34700.0,ES,Spain,2026,37476.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,34200.0,ES,Spain,2026,36936.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,34900.0,ES,Spain,2026,37692.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,35900.0,ES,Spain,2026,38772.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,34300.0,ES,Spain,2026,37044.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,36100.0,ES,Spain,2026,38988.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,35100.0,ES,Spain,2026,37908.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,35700.0,ES,Spain,2026,38556.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,35200.0,ES,Spain,2026,38016.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,34500.0,ES,Spain,2026,37260.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,38600.0,ES,Spain,2026,41688.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,36900.0,ES,Spain,2026,39852.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Mid,33400.0,ES,Spain,2026,36072.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,44000.0,ES,Spain,2026,47520.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43000.0,ES,Spain,2026,46440.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,44100.0,ES,Spain,2026,47628.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43700.0,ES,Spain,2026,47196.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,42800.0,ES,Spain,2026,46224.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,41400.0,ES,Spain,2026,44712.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,42500.0,ES,Spain,2026,45900.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43100.0,ES,Spain,2026,46548.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43300.0,ES,Spain,2026,46764.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,42400.0,ES,Spain,2026,45792.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,42100.0,ES,Spain,2026,45468.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43900.0,ES,Spain,2026,47412.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,44600.0,ES,Spain,2026,48168.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43100.0,ES,Spain,2026,46548.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,42200.0,ES,Spain,2026,45576.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,42500.0,ES,Spain,2026,45900.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,41400.0,ES,Spain,2026,44712.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,44200.0,ES,Spain,2026,47736.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,42000.0,ES,Spain,2026,45360.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43200.0,ES,Spain,2026,46656.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,42500.0,ES,Spain,2026,45900.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43100.0,ES,Spain,2026,46548.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43300.0,ES,Spain,2026,46764.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43800.0,ES,Spain,2026,47304.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,42300.0,ES,Spain,2026,45684.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,41300.0,ES,Spain,2026,44604.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,42000.0,ES,Spain,2026,45360.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,44100.0,ES,Spain,2026,47628.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,44000.0,ES,Spain,2026,47520.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43200.0,ES,Spain,2026,46656.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43200.0,ES,Spain,2026,46656.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43400.0,ES,Spain,2026,46872.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,42200.0,ES,Spain,2026,45576.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,44200.0,ES,Spain,2026,47736.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,42800.0,ES,Spain,2026,46224.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,42800.0,ES,Spain,2026,46224.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43000.0,ES,Spain,2026,46440.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,41600.0,ES,Spain,2026,44928.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,42200.0,ES,Spain,2026,45576.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43600.0,ES,Spain,2026,47088.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,41800.0,ES,Spain,2026,45144.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43200.0,ES,Spain,2026,46656.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,42400.0,ES,Spain,2026,45792.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,42800.0,ES,Spain,2026,46224.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,42500.0,ES,Spain,2026,45900.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,42700.0,ES,Spain,2026,46116.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43500.0,ES,Spain,2026,46980.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,42500.0,ES,Spain,2026,45900.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43100.0,ES,Spain,2026,46548.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43000.0,ES,Spain,2026,46440.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43400.0,ES,Spain,2026,46872.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,44300.0,ES,Spain,2026,47844.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43500.0,ES,Spain,2026,46980.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,42300.0,ES,Spain,2026,45684.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,41500.0,ES,Spain,2026,44820.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,42400.0,ES,Spain,2026,45792.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43200.0,ES,Spain,2026,46656.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,41600.0,ES,Spain,2026,44928.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43000.0,ES,Spain,2026,46440.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Senior,43200.0,ES,Spain,2026,46656.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Lead,47600.0,ES,Spain,2026,51408.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Lead,48600.0,ES,Spain,2026,52488.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Lead,46900.0,ES,Spain,2026,50652.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Lead,46800.0,ES,Spain,2026,50544.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Lead,48500.0,ES,Spain,2026,52380.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Lead,48000.0,ES,Spain,2026,51840.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Lead,48400.0,ES,Spain,2026,52272.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Lead,47900.0,ES,Spain,2026,51732.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Lead,47400.0,ES,Spain,2026,51192.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Lead,48800.0,ES,Spain,2026,52704.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Lead,48700.0,ES,Spain,2026,52596.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Lead,48400.0,ES,Spain,2026,52272.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Lead,47500.0,ES,Spain,2026,51300.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Lead,48200.0,ES,Spain,2026,52056.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Lead,47700.0,ES,Spain,2026,51516.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Lead,46900.0,ES,Spain,2026,50652.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Lead,49200.0,ES,Spain,2026,53136.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Lead,47000.0,ES,Spain,2026,50760.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Lead,49400.0,ES,Spain,2026,53352.0,Manfred 2026
Manfred 2026,Mobile Engineer,Mobile Engineer,Lead,47900.0,ES,Spain,2026,51732.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,21500.0,ES,Spain,2026,23220.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,22600.0,ES,Spain,2026,24408.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,23700.0,ES,Spain,2026,25596.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,23200.0,ES,Spain,2026,25056.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,23400.0,ES,Spain,2026,25272.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,22900.0,ES,Spain,2026,24732.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,23000.0,ES,Spain,2026,24840.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,23600.0,ES,Spain,2026,25488.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,21800.0,ES,Spain,2026,23544.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,22500.0,ES,Spain,2026,24300.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,21700.0,ES,Spain,2026,23436.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,24600.0,ES,Spain,2026,26568.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,24200.0,ES,Spain,2026,26136.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,20700.0,ES,Spain,2026,22356.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,23100.0,ES,Spain,2026,24948.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,24000.0,ES,Spain,2026,25920.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,21500.0,ES,Spain,2026,23220.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,22700.0,ES,Spain,2026,24516.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,24000.0,ES,Spain,2026,25920.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,20700.0,ES,Spain,2026,22356.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,23100.0,ES,Spain,2026,24948.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,21900.0,ES,Spain,2026,23652.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,24000.0,ES,Spain,2026,25920.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,24400.0,ES,Spain,2026,26352.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,24200.0,ES,Spain,2026,26136.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,22400.0,ES,Spain,2026,24192.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,23700.0,ES,Spain,2026,25596.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,23600.0,ES,Spain,2026,25488.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,22000.0,ES,Spain,2026,23760.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,23500.0,ES,Spain,2026,25380.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,20700.0,ES,Spain,2026,22356.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,22800.0,ES,Spain,2026,24624.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,21700.0,ES,Spain,2026,23436.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,21200.0,ES,Spain,2026,22896.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,21000.0,ES,Spain,2026,22680.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,23100.0,ES,Spain,2026,24948.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,22100.0,ES,Spain,2026,23868.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,23100.0,ES,Spain,2026,24948.0,Manfred 2026
Manfred 2026,QA Engineer,QA Engineer,Junior,20900.0,ES,Spain,2026,22572.0,Manfred 2026
